,Name,Team,Tgt,Rec,Rec_Yds,Rec_TD,Rush_Att,Rush_Yds,Rush_TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,Rush_Lng,Rec_Lng,FL,Rush_1D,Rush_YBC,Rush_YBC/Att,Rush_YAC,Rush_YAC/Att,Rush_BrkTkl,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
12,T.McLaurin,Washington Commanders,6,5,102,1,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,81.0,1124,Dallas Cowboys,1,Northwest,outdoors,grass,90,72,6,66,Mostly Cloudy
13,D.Brown,Washington Commanders,2,2,22,0,1,14,0,1,14,14.0,0,0.0,0,0,14,20,0,0,0,0,0,0,0,34.0,1124,Dallas Cowboys,1,Northwest,outdoors,grass,90,72,6,66,Mostly Cloudy
14,J.McNichols,Washington Commanders,0,0,0,0,3,22,0,1,22,7.3,0,0.0,0,0,13,0,0,0,0,0,0,0,0,24.0,1124,Dallas Cowboys,1,Northwest,outdoors,grass,90,72,6,66,Mostly Cloudy
15,A.Ekeler,Washington Commanders,3,2,2,0,9,22,0,1,22,2.4,0,0.0,0,0,3,2,0,0,0,0,0,0,0,63.0,1124,Dallas Cowboys,1,Northwest,outdoors,grass,90,72,6,66,Mostly Cloudy
16,J.Daniels,Washington Commanders,0,0,0,0,7,74,1,0,0,0,0,0,0,0,23,0,0,4,74,10.6,0,0.0,0,100.0,1124,Dallas Cowboys,1,Northwest,outdoors,grass,90,72,6,66,Mostly Cloudy
17,K.Turpin,Dallas Cowboys,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,21.0,1124,Washington Commanders,0,Northwest,outdoors,grass,67,52,18,1,Partly Cloudy
18,J.Mingo,Dallas Cowboys,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,23.0,1124,Washington Commanders,0,Northwest,outdoors,grass,67,52,18,1,Partly Cloudy
19,H.Luepke,Dallas Cowboys,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,23.0,1124,Washington Commanders,0,Northwest,outdoors,grass,67,52,18,1,Partly Cloudy
20,C.Lamb,Dallas Cowboys,12,10,67,0,1,1,0,0,1,1.0,0,0.0,0,0,1,13,0,0,0,0,0,0,0,94.0,1124,Washington Commanders,0,Northwest,outdoors,grass,67,52,18,1,Partly Cloudy
21,E.Elliott,Dallas Cowboys,0,0,0,0,3,6,0,0,6,2.0,0,0.0,0,0,4,0,0,0,0,0,0,0,0,20.0,1124,Washington Commanders,0,Northwest,outdoors,grass,67,52,18,1,Partly Cloudy
22,R.Dowdle,Dallas Cowboys,3,3,12,0,19,86,0,3,86,4.5,0,0.0,0,0,9,10,1,0,0,0,0,0,0,61.0,1124,Washington Commanders,0,Northwest,outdoors,grass,67,52,18,1,Partly Cloudy
23,C.Rush,Dallas Cowboys,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0.3,0,0.0,0,97.0,1124,Washington Commanders,0,Northwest,outdoors,grass,67,52,18,1,Partly Cloudy
24,T.Hill,Miami Dolphins,6,5,48,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,74.0,1124,New England Patriots,1,Hard Rock,outdoors,grass,91,62,13,7,Clear
25,J.Smith,Miami Dolphins,11,9,87,1,1,0,0,0,0,0.0,0,0.0,0,0,0,14,0,0,0,0,0,0,0,69.0,1124,New England Patriots,1,Hard Rock,outdoors,grass,91,62,13,7,Clear
26,J.Waddle,Miami Dolphins,9,8,144,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,76.0,1124,New England Patriots,1,Hard Rock,outdoors,grass,91,62,13,7,Clear
27,M.Washington,Miami Dolphins,2,1,1,0,1,2,0,0,2,2.0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,34.0,1124,New England Patriots,1,Hard Rock,outdoors,grass,91,62,13,7,Clear
28,R.Mostert,Miami Dolphins,1,1,-3,0,2,5,0,0,5,2.5,0,0.0,0,0,5,-3,0,0,0,0,0,0,0,31.0,1124,New England Patriots,1,Hard Rock,outdoors,grass,91,62,13,7,Clear
29,D.Achane,Miami Dolphins,4,3,24,2,10,32,0,0,32,3.2,0,0.0,0,0,9,11,0,0,0,0,0,0,0,53.0,1124,New England Patriots,1,Hard Rock,outdoors,grass,91,62,13,7,Clear
30,T.Tagovailoa,Miami Dolphins,0,0,0,0,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,-0.7,0,0.0,0,97.0,1124,New England Patriots,1,Hard Rock,outdoors,grass,91,62,13,7,Clear
31,J.Polk,New England Patriots,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,33.0,1124,Miami Dolphins,0,Hard Rock,outdoors,grass,63,36,3,0,Clear
32,D.Douglas,New England Patriots,7,5,62,0,1,1,0,0,1,1.0,0,0.0,0,0,1,27,0,0,0,0,0,0,0,68.0,1124,Miami Dolphins,0,Hard Rock,outdoors,grass,63,36,3,0,Clear
33,R.Stevenson,New England Patriots,2,0,0,0,8,13,0,1,13,1.6,0,0.0,0,0,9,0,0,0,0,0,0,0,0,42.0,1124,Miami Dolphins,0,Hard Rock,outdoors,grass,63,36,3,0,Clear
34,A.Gibson,New England Patriots,2,1,14,0,6,31,0,2,31,5.2,0,0.0,0,0,14,14,0,0,0,0,0,0,0,43.0,1124,Miami Dolphins,0,Hard Rock,outdoors,grass,63,36,3,0,Clear
35,D.Maye,New England Patriots,0,0,0,0,5,26,0,0,0,0,0,0,0,0,9,0,1,0,26,5.2,0,0.0,0,100.0,1124,Miami Dolphins,0,Hard Rock,outdoors,grass,63,36,3,0,Clear
36,R.Odunze,Chicago Bears,10,5,39,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,87.0,1124,Minnesota Vikings,1,Soldier Field,outdoors,grass,65,40,11,0,Partly Cloudy
37,R.Johnson,Chicago Bears,1,1,10,0,2,2,1,2,2,1.0,0,0.0,0,0,1,10,0,0,0,0,0,0,0,38.0,1124,Minnesota Vikings,1,Soldier Field,outdoors,grass,65,40,11,0,Partly Cloudy
38,D.Swift,Chicago Bears,4,3,35,0,13,30,0,0,30,2.3,0,0.0,0,0,8,30,0,0,0,0,0,0,0,55.0,1124,Minnesota Vikings,1,Soldier Field,outdoors,grass,65,40,11,0,Partly Cloudy
39,D.Moore,Chicago Bears,7,7,106,1,1,13,0,1,13,13.0,0,0.0,0,0,13,37,0,0,0,0,0,0,0,99.0,1124,Minnesota Vikings,1,Soldier Field,outdoors,grass,65,40,11,0,Partly Cloudy
40,C.Williams,Chicago Bears,0,0,0,0,6,33,0,0,0,0,0,0,0,0,10,0,0,3,33,5.5,0,0.0,0,100.0,1124,Minnesota Vikings,1,Soldier Field,outdoors,grass,65,40,11,0,Partly Cloudy
41,C.Ham,Minnesota Vikings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,1124,Chicago Bears,0,Soldier Field,outdoors,grass,64,35,10,0,Clear
42,J.Nailor,Minnesota Vikings,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,39.0,1124,Chicago Bears,0,Soldier Field,outdoors,grass,64,35,10,0,Clear
43,J.Jefferson,Minnesota Vikings,5,2,27,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,99.0,1124,Chicago Bears,0,Soldier Field,outdoors,grass,64,35,10,0,Clear
44,J.Addison,Minnesota Vikings,9,8,162,1,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,94.0,1124,Chicago Bears,0,Soldier Field,outdoors,grass,64,35,10,0,Clear
45,A.Jones,Minnesota Vikings,4,3,23,0,22,106,1,5,106,4.8,0,0.0,0,0,41,14,1,0,0,0,0,0,0,79.0,1124,Chicago Bears,0,Soldier Field,outdoors,grass,64,35,10,0,Clear
46,S.Darnold,Minnesota Vikings,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,1,0,0,1,-1,-0.5,0,0.0,0,97.0,1124,Chicago Bears,0,Soldier Field,outdoors,grass,64,35,10,0,Clear
47,E.Gray,New York Giants,2,2,7,0,1,-1,0,0,-1,-1.0,0,0.0,0,0,-1,4,0,0,0,0,0,0,0,25.0,1124,Tampa Bay Buccaneers,1,MetLife,outdoors,turf,64,35,10,0,Clear
48,D.Slayton,New York Giants,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,1124,Tampa Bay Buccaneers,1,MetLife,outdoors,turf,64,35,10,0,Clear
49,W.Robinson,New York Giants,5,5,47,0,1,0,0,0,0,0.0,0,0.0,0,0,0,16,0,0,0,0,0,0,0,83.0,1124,Tampa Bay Buccaneers,1,MetLife,outdoors,turf,64,35,10,0,Clear
50,M.Nabers,New York Giants,9,6,64,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,93.0,1124,Tampa Bay Buccaneers,1,MetLife,outdoors,turf,64,35,10,0,Clear
51,D.Singletary,New York Giants,2,2,7,0,2,3,1,1,3,1.5,0,0.0,0,0,2,10,0,0,0,0,0,0,0,36.0,1124,Tampa Bay Buccaneers,1,MetLife,outdoors,turf,64,35,10,0,Clear
52,T.Tracy,New York Giants,4,4,28,0,9,42,0,3,42,4.7,0,0.0,0,0,16,11,1,0,0,0,0,0,0,41.0,1124,Tampa Bay Buccaneers,1,MetLife,outdoors,turf,64,35,10,0,Clear
53,T.DeVito,New York Giants,0,0,0,0,7,32,0,0,0,0,0,0,0,0,17,0,0,1,32,4.6,0,0.0,0,98.0,1124,Tampa Bay Buccaneers,1,MetLife,outdoors,turf,64,35,10,0,Clear
54,J.McMillan,Tampa Bay Buccaneers,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,63.0,1124,New York Giants,0,MetLife,outdoors,turf,90,72,6,66,Mostly Cloudy
55,S.Shepard,Tampa Bay Buccaneers,7,5,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,54.0,1124,New York Giants,0,MetLife,outdoors,turf,90,72,6,66,Mostly Cloudy
56,C.Otton,Tampa Bay Buccaneers,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,82.0,1124,New York Giants,0,MetLife,outdoors,turf,90,72,6,66,Mostly Cloudy
57,R.White,Tampa Bay Buccaneers,1,1,10,0,12,37,1,3,37,3.1,0,0.0,0,0,9,10,0,0,0,0,0,0,0,49.0,1124,New York Giants,0,MetLife,outdoors,turf,90,72,6,66,Mostly Cloudy
58,B.Irving,Tampa Bay Buccaneers,6,6,64,0,12,87,1,2,87,7.3,0,0.0,0,0,56,32,0,0,0,0,0,0,0,52.0,1124,New York Giants,0,MetLife,outdoors,turf,90,72,6,66,Mostly Cloudy
59,B.Mayfield,Tampa Bay Buccaneers,0,0,0,0,4,29,1,0,0,0,0,0,0,0,10,0,1,3,29,7.3,0,0.0,0,100.0,1124,New York Giants,0,MetLife,outdoors,turf,90,72,6,66,Mostly Cloudy
60,X.Legette,Carolina Panthers,6,4,56,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,94.0,1124,Kansas City Chiefs,1,Bank of America,outdoors,grass,80,69,11,2,Clear
61,C.Hubbard,Carolina Panthers,5,1,2,0,16,58,1,5,58,3.6,0,0.0,0,0,13,2,0,0,0,0,0,0,0,89.0,1124,Kansas City Chiefs,1,Bank of America,outdoors,grass,80,69,11,2,Clear
62,B.Young,Carolina Panthers,0,0,0,0,3,20,0,0,0,0,0,0,0,0,11,0,0,1,20,6.7,0,0.0,0,100.0,1124,Kansas City Chiefs,1,Bank of America,outdoors,grass,80,69,11,2,Clear
63,T.Kelce,Kansas City Chiefs,8,6,62,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,89.0,1124,Carolina Panthers,0,Bank of America,outdoors,grass,84,49,6,21,Partly Cloudy
64,X.Worthy,Kansas City Chiefs,6,4,46,0,1,5,0,0,5,5.0,0,0.0,0,0,5,19,0,0,0,0,0,0,0,64.0,1124,Carolina Panthers,0,Bank of America,outdoors,grass,84,49,6,21,Partly Cloudy
65,S.Perine,Kansas City Chiefs,2,2,11,0,1,13,0,1,13,13.0,0,0.0,0,0,13,13,0,0,0,0,0,0,0,32.0,1124,Carolina Panthers,0,Bank of America,outdoors,grass,84,49,6,21,Partly Cloudy
66,K.Hunt,Kansas City Chiefs,4,3,19,0,16,68,0,4,68,4.3,0,0.0,0,0,13,13,0,0,0,0,0,0,0,55.0,1124,Carolina Panthers,0,Bank of America,outdoors,grass,84,49,6,21,Partly Cloudy
67,P.Mahomes,Kansas City Chiefs,0,0,0,0,5,60,0,3,60,12.0,0,0.0,0,0,33,0,0,0,0,0,0,0,0,100.0,1124,Carolina Panthers,0,Bank of America,outdoors,grass,84,49,6,21,Partly Cloudy
68,T.Atwell,Los Angeles Rams,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,27.0,1124,Philadelphia Eagles,1,SoFi,indoors,turf,69,49,7,3,Clear
69,C.Kupp,Los Angeles Rams,11,8,60,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,95.0,1124,Philadelphia Eagles,1,SoFi,indoors,turf,69,49,7,3,Clear
70,P.Nacua,Los Angeles Rams,13,9,117,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,80.0,1124,Philadelphia Eagles,1,SoFi,indoors,turf,69,49,7,3,Clear
71,K.Williams,Los Angeles Rams,0,0,0,0,16,72,1,6,72,4.5,0,0.0,0,0,27,0,1,0,0,0,0,0,0,91.0,1124,Philadelphia Eagles,1,SoFi,indoors,turf,69,49,7,3,Clear
72,M.Stafford,Los Angeles Rams,0,0,0,0,1,15,0,0,0,0,0,0,0,0,15,0,0,1,15,15.0,0,0.0,0,100.0,1124,Philadelphia Eagles,1,SoFi,indoors,turf,69,49,7,3,Clear
73,J.Dotson,Philadelphia Eagles,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,68.0,1124,Los Angeles Rams,0,SoFi,indoors,turf,63,86,7,0,Mostly Cloudy
74,K.Gainwell,Philadelphia Eagles,0,0,0,0,5,22,1,1,22,4.4,0,0.0,0,0,13,0,0,0,0,0,0,0,0,32.0,1124,Los Angeles Rams,0,SoFi,indoors,turf,63,86,7,0,Mostly Cloudy
75,S.Barkley,Philadelphia Eagles,4,4,47,0,26,255,2,7,255,9.8,0,0.0,0,0,72,31,0,0,0,0,0,0,0,68.0,1124,Los Angeles Rams,0,SoFi,indoors,turf,63,86,7,0,Mostly Cloudy
76,J.Hurts,Philadelphia Eagles,0,0,0,0,12,39,0,0,0,0,0,0,0,0,11,0,0,4,39,3.3,0,0.0,0,97.0,1124,Los Angeles Rams,0,SoFi,indoors,turf,63,86,7,0,Mostly Cloudy
77,D.Turner,Las Vegas Raiders,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,62.0,1124,Denver Broncos,1,Allegiant,indoors,grass,96,27,8,5,Clear
78,B.Bowers,Las Vegas Raiders,10,4,38,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,94.0,1124,Denver Broncos,1,Allegiant,indoors,grass,96,27,8,5,Clear
79,T.Tucker,Las Vegas Raiders,8,7,82,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,90.0,1124,Denver Broncos,1,Allegiant,indoors,grass,96,27,8,5,Clear
80,J.Meyers,Las Vegas Raiders,15,10,121,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,99.0,1124,Denver Broncos,1,Allegiant,indoors,grass,96,27,8,5,Clear
81,A.Abdullah,Las Vegas Raiders,6,5,37,1,8,28,0,2,28,3.5,0,0.0,0,0,5,13,0,0,0,0,0,0,0,90.0,1124,Denver Broncos,1,Allegiant,indoors,grass,96,27,8,5,Clear
82,G.Minshew,Las Vegas Raiders,0,0,0,0,2,5,0,0,0,0,0,0,0,0,5,0,0,0,5,2.5,0,0.0,0,83.0,1124,Denver Broncos,1,Allegiant,indoors,grass,96,27,8,5,Clear
83,J.Williams,Denver Broncos,4,2,6,0,8,-2,0,0,-2,-0.3,0,0.0,0,0,7,5,0,0,0,0,0,0,0,56.0,1124,Las Vegas Raiders,0,Allegiant,indoors,grass,65,73,7,3,Mostly Cloudy
84,M.Mims,Denver Broncos,5,3,44,0,2,-2,0,0,-2,-1.0,0,0.0,0,0,3,37,0,0,0,0,0,0,0,24.0,1124,Las Vegas Raiders,0,Allegiant,indoors,grass,65,73,7,3,Mostly Cloudy
85,T.Franklin,Denver Broncos,4,2,31,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,40.0,1124,Las Vegas Raiders,0,Allegiant,indoors,grass,65,73,7,3,Mostly Cloudy
86,J.McLaughlin,Denver Broncos,1,0,0,0,7,44,0,3,44,6.3,0,0.0,0,0,18,0,0,0,0,0,0,0,0,29.0,1124,Las Vegas Raiders,0,Allegiant,indoors,grass,65,73,7,3,Mostly Cloudy
87,B.Nix,Denver Broncos,0,0,0,0,1,5,0,0,5,5.0,0,0.0,0,0,5,0,0,0,0,0,0,0,0,100.0,1124,Las Vegas Raiders,0,Allegiant,indoors,grass,65,73,7,3,Mostly Cloudy
88,A.Mitchell,Indianapolis Colts,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,22.0,1124,Detroit Lions,1,Lucas Oil,indoors,turf,64,40,0,0,Mostly Cloudy
89,J.Downs,Indianapolis Colts,7,3,27,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,53.0,1124,Detroit Lions,1,Lucas Oil,indoors,turf,64,40,0,0,Mostly Cloudy
90,J.Taylor,Indianapolis Colts,0,0,0,0,11,35,0,0,35,3.2,0,0.0,0,0,14,0,0,0,0,0,0,0,0,96.0,1124,Detroit Lions,1,Lucas Oil,indoors,turf,64,40,0,0,Mostly Cloudy
91,A.Richardson,Indianapolis Colts,0,0,0,0,10,61,0,0,0,0,0,0,0,0,17,0,0,3,61,6.1,0,0.0,0,100.0,1124,Detroit Lions,1,Lucas Oil,indoors,turf,64,40,0,0,Mostly Cloudy
92,A.St.,Detroit Lions,7,6,62,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,94.0,1124,Indianapolis Colts,0,Lucas Oil,indoors,turf,69,49,7,3,Clear
93,J.Williams,Detroit Lions,7,5,64,0,1,4,0,0,4,4.0,0,0.0,0,0,4,21,0,0,0,0,0,0,0,83.0,1124,Indianapolis Colts,0,Lucas Oil,indoors,turf,69,49,7,3,Clear
94,D.Montgomery,Detroit Lions,3,3,36,0,8,37,1,2,37,4.6,0,0.0,0,0,13,16,0,0,0,0,0,0,0,29.0,1124,Indianapolis Colts,0,Lucas Oil,indoors,turf,69,49,7,3,Clear
95,J.Gibbs,Detroit Lions,3,3,9,0,21,90,2,7,90,4.3,0,0.0,0,0,17,8,0,0,0,0,0,0,0,67.0,1124,Indianapolis Colts,0,Lucas Oil,indoors,turf,69,49,7,3,Clear
96,J.Goff,Detroit Lions,0,0,0,0,2,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,100.0,1124,Indianapolis Colts,0,Lucas Oil,indoors,turf,69,49,7,3,Clear
97,J.Smith-Njigba,Seattle Seahawks,7,6,77,1,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,66.0,1124,Arizona Cardinals,1,Lumen Field,outdoors,turf,65,73,7,3,Mostly Cloudy
98,Z.Charbonnet,Seattle Seahawks,0,0,0,0,6,22,0,2,22,3.7,0,0.0,0,0,12,0,0,0,0,0,0,0,0,38.0,1124,Arizona Cardinals,1,Lumen Field,outdoors,turf,65,73,7,3,Mostly Cloudy
99,K.Walker,Seattle Seahawks,6,4,52,0,16,41,0,2,41,2.6,0,0.0,0,0,14,21,0,0,0,0,0,0,0,64.0,1124,Arizona Cardinals,1,Lumen Field,outdoors,turf,65,73,7,3,Mostly Cloudy
100,G.Smith,Seattle Seahawks,0,0,0,0,3,2,0,0,0,0,0,0,0,0,4,0,0,0,2,0.7,0,0.0,0,100.0,1124,Arizona Cardinals,1,Lumen Field,outdoors,turf,65,73,7,3,Mostly Cloudy
101,G.Dortch,Arizona Cardinals,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,21.0,1124,Seattle Seahawks,0,Lumen Field,outdoors,turf,61,67,16,14,Mostly Cloudy
102,T.McBride,Arizona Cardinals,15,12,133,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,97.0,1124,Seattle Seahawks,0,Lumen Field,outdoors,turf,61,67,16,14,Mostly Cloudy
103,J.Conner,Arizona Cardinals,5,5,41,0,7,8,0,0,8,1.1,0,0.0,0,0,4,11,0,0,0,0,0,0,0,69.0,1124,Seattle Seahawks,0,Lumen Field,outdoors,turf,61,67,16,14,Mostly Cloudy
104,K.Murray,Arizona Cardinals,0,0,0,0,2,9,0,0,0,0,0,0,0,0,6,0,0,0,9,4.5,0,0.0,0,100.0,1124,Seattle Seahawks,0,Lumen Field,outdoors,turf,61,67,16,14,Mostly Cloudy
105,T.Dell,Houston Texans,5,3,72,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,84.0,1124,Tennessee Titans,1,NRG,indoors,turf,64,40,0,0,Mostly Cloudy
106,J.Mixon,Houston Texans,6,5,23,0,14,22,0,0,9,0.6,13,0.9,1,14.0,8,20,0,0,0,0,0,0,0,77.0,1124,Tennessee Titans,1,NRG,indoors,turf,64,40,0,0,Mostly Cloudy
107,C.Stroud,Houston Texans,0,0,0,0,3,18,0,0,0,0,0,0,0,0,7,0,0,0,17,5.7,1,0.3,0,100.0,1124,Tennessee Titans,1,NRG,indoors,turf,64,40,0,0,Mostly Cloudy
108,C.Ridley,Tennessee Titans,6,5,93,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,79.0,1124,Houston Texans,0,NRG,indoors,turf,65,40,11,0,Partly Cloudy
109,T.Pollard,Tennessee Titans,5,3,10,0,24,119,1,5,62,2.6,57,2.4,3,8.0,27,9,0,0,0,0,0,0,0,94.0,1124,Houston Texans,0,NRG,indoors,turf,65,40,11,0,Partly Cloudy
110,T.Boyd,Tennessee Titans,6,6,55,0,0,0,0,0,0,0.0,0,0.0,0,0,0,19,0,0,0,0,0,0,0,57.0,1124,Houston Texans,0,NRG,indoors,turf,65,40,11,0,Partly Cloudy
111,W.Levis,Tennessee Titans,0,0,0,0,8,10,0,0,0,0,0,0,0,0,6,0,1,3,9,1.1,1,0.1,0,100.0,1124,Houston Texans,0,NRG,indoors,turf,65,40,11,0,Partly Cloudy
