,Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
45,J.Whyle o9.5 receiving yards,Rotowire Prizepicks,Tennessee Titans,j.whyle,Miami Dolphins,0.0,1.0,1,1.0,1,1.0,1,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,100.0,1.5,3.0,1.5
47,J.Smith-Njigba o48.5 Rec Yds,RoyalsProps,Seattle Seahawks,j.smith-njigba,Detroit Lions,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,70,5,75,2,Foggy,Ford Field,indoors,turf,-120.0,1.2,2.2,1.0000000000000002
49,C.Ridley o39.5 Rec Yds,rsura_,Tennessee Titans,c.ridley,Miami Dolphins,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,-114.0,1.14,2.14,0.9999999999999998
57,C.Ridley o39.5 Rec Yds,LinesAtLunch,Tennessee Titans,c.ridley,Miami Dolphins,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,-114.0,1.14,2.14,0.9999999999999998
58,J.Smith-Njigba o48.5 Rec Yds,Proptology,Seattle Seahawks,j.smith-njigba,Detroit Lions,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,70,5,75,2,Foggy,Ford Field,indoors,turf,-122.0,2.5,4.549180327868853,2.0491803278688527
61,J.Smith-Njigba o49.5 Rec Yds,PropBetGuy,Seattle Seahawks,j.smith-njigba,Detroit Lions,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,70,5,75,2,Foggy,Ford Field,indoors,turf,-110.0,1.1,2.1,1.0
62,D.Achane o23.5 Rec Yds,FirefighterBets,Miami Dolphins,d.achane,Tennessee Titans,1.0,1.0,1,1.0,1,1.0,1,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,-120.0,1.0,1.8333333333333333,0.8333333333333335
66,C.Ridley o40.5 receiving yards,Rotowire Prizepicks,Tennessee Titans,c.ridley,Miami Dolphins,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,100.0,1.5,3.0,1.5
68,D.Metcalf o62.5 Rec Yds,FirefighterBets,Seattle Seahawks,d.metcalf,Detroit Lions,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,70,5,75,2,Foggy,Ford Field,indoors,turf,-115.0,1.0,1.869565217391304,0.8695652173913042
69,J.Smith o14.5 receiving yards,Rotowire Prizepicks,Miami Dolphins,j.smith,Tennessee Titans,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,87,6,70,2,Partly Cloudy,Hard Rock,outdoors,grass,100.0,1.5,3.0,1.5
73,T.Lockett o43.5 Rec Yds,moneybadger24_,Seattle Seahawks,t.lockett,Detroit Lions,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,70,5,75,2,Foggy,Ford Field,indoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996
74,Z.Charbonnet o10.5 receiving yards,Rotowire Prizepicks,Seattle Seahawks,z.charbonnet,Detroit Lions,0.0,1.0,1,1.0,1,1.0,1,70,5,75,2,Foggy,Ford Field,indoors,turf,100.0,1.5,3.0,1.5
77,J.Whyle o9.5 Rec Yds,FirefighterBets,Tennessee Titans,j.whyle,Miami Dolphins,0.0,1.0,1,1.0,1,1.0,1,87,6,70,2,Partly Cloudy,Hard Rock,outdoors,grass,-110.0,1.0,1.9090909090909087,0.9090909090909092
80,J.Smith o24.5 Receiving Yards,GreenDotDaily,Miami Dolphins,j.smith,Tennessee Titans,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,87,6,70,2,Partly Cloudy,Hard Rock,outdoors,grass,230.0,0.5,1.65,1.15
86,J.Whyle o9.5 receiving yards,Rotowire Sleeper,Tennessee Titans,j.whyle,Miami Dolphins,0.0,1.0,1,1.0,1,1.0,1,87,6,70,2,Partly Cloudy,Hard Rock,outdoors,grass,100.0,1.5,3.0,1.5
89,D.Metcalf o69.5 Receiving Yards,GreenDotDaily,Seattle Seahawks,d.metcalf,Detroit Lions,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,69,3,86,9,Foggy,Ford Field,indoors,turf,113.0,1.0,2.13,1.13
90,J.Smith-Njigba o59.5 Receiving Yards,GreenDotDaily,Seattle Seahawks,j.smith-njigba,Detroit Lions,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,69,3,86,9,Foggy,Ford Field,indoors,turf,138.0,1.0,2.38,1.38
104,K.Walker u11.5 Rec Yds,KyleJustBets,Seattle Seahawks,k.walker,Detroit Lions,0.0,1.0,1,1.0,1,1.0,1,69,3,86,9,Foggy,Ford Field,indoors,turf,-110.0,1.0,1.9090909090909087,0.9090909090909092
107,D.Achane o25.5 Rec Yds,therocketplays,Miami Dolphins,d.achane,Tennessee Titans,1.0,1.0,1,1.0,1,1.0,1,89,10,70,2,Clear,Hard Rock,outdoors,grass,-110.0,1.1,2.1,1.0
108,J.Waddle o34.5 Rec Yds,moneybadger24_,Miami Dolphins,j.waddle,Tennessee Titans,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,89,10,70,2,Clear,Hard Rock,outdoors,grass,-115.0,1.73,3.2343478260869563,1.5043478260869565
109,D.Metcalf o65.5 Rec Yds,theprophunter0_,Seattle Seahawks,d.metcalf,Detroit Lions,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,7,86,9,Mostly Cloudy,Ford Field,indoors,turf,-120.0,1.2,2.2,1.0000000000000002
111,T.Patrick u15.5 Rec Yds,kylemurray03,Detroit Lions,t.patrick,Seattle Seahawks,1.0,1.0,1,1.0,1,1.0,1,73,7,86,9,Mostly Cloudy,Ford Field,indoors,turf,-110.0,1.1,2.1,1.0
113,J.Smith o24.5 Receiving Yards,JBBets1,Miami Dolphins,j.smith,Tennessee Titans,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,88,10,70,2,Clear,Hard Rock,outdoors,grass,210.0,0.5,1.55,1.05
115,J.Smith o14.5 Rec Yds,JBBets1,Miami Dolphins,j.smith,Tennessee Titans,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,88,10,70,2,Clear,Hard Rock,outdoors,grass,-115.0,1.0,1.869565217391304,0.8695652173913042
116,D.Achane o23.5 Rec Yds,JBBets1,Miami Dolphins,d.achane,Tennessee Titans,1.0,1.0,1,1.0,1,1.0,1,88,10,70,2,Clear,Hard Rock,outdoors,grass,-125.0,1.0,1.8,0.8
