Play,Expert,Team,Name,Correct,Actual Value,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
N.Brown o16.5 Rec Yds,TheBMatt,Washington Commanders,n.brown,Y,29.0,Cincinnati Bengals,0.0,1.0,1,1.0,1,1.0,1,76,0,71,67,Rain,Paycor,outdoors,turf,-110.0,1.1,2.1,1.0
B.Strange o27.5 Rec Yds,FirefighterBets,Jacksonville Jaguars,b.strange,N,12.0,Buffalo Bills,0.0,1.0,1,1.0,1,1.0,1,71,3,90,29,Overcast,Highmark,outdoors,turf,-120.0,1.0,1.8333333333333333,0.8333333333333335
A.Ekeler o18.5 Rec Yds,theprophunter0_,Washington Commanders,a.ekeler,Y,22.0,Cincinnati Bengals,0.0,1.0,1,1.0,1,1.0,1,70,0,71,67,Partly Cloudy,Paycor,outdoors,turf,-120.0,1.2,2.2,1.0000000000000002
G.Davis o37.5 receiving yards,Rotowire Prizepicks,Jacksonville Jaguars,g.davis,N,18.0,Buffalo Bills,0.0,1.0,1,1.0,1,1.0,1,63,9,90,29,Rain,Highmark,outdoors,turf,100.0,1.5,3.0,1.5
G.Davis o37.5 receiving yards,Rotowire Sleeper,Jacksonville Jaguars,g.davis,N,18.0,Buffalo Bills,0.0,1.0,1,1.0,1,1.0,1,63,9,90,29,Rain,Highmark,outdoors,turf,100.0,1.5,3.0,1.5
G.Davis o40.5 Rec Yds,FirefighterBets,Jacksonville Jaguars,g.davis,N,18.0,Buffalo Bills,0.0,1.0,1,1.0,1,1.0,1,62,5,92,29,Rain,Highmark,outdoors,turf,-110.0,1.0,1.9090909090909087,0.9090909090909092
J.Burrow u34.5 Pass Att,nick_giffen,Cincinnati Bengals,j.burrow,N,38.0,Washington Commanders,1.0,0.5,0,0.5,0,0.5,0,76,0,71,67,Rain,Paycor,outdoors,turf,-110.0,1.1,2.1,1.0
J.Burrow u34.5 Pass Att,cowhitchurch,Cincinnati Bengals,j.burrow,N,38.0,Washington Commanders,1.0,0.5,0,0.5,0,0.5,0,76,0,71,67,Rain,Paycor,outdoors,turf,-110.0,1.1,2.1,1.0
J.Burrow u34.5 Pass Att,GreenDotDaily,Cincinnati Bengals,j.burrow,N,38.0,Washington Commanders,1.0,0.5,0,0.5,0,0.5,0,76,0,70,67,Rain,Paycor,outdoors,turf,-110.0,1.0,1.9090909090909087,0.9090909090909092
J.Cook o0.5 rush_td+rec_td,gneiffer07,Buffalo Bills,j.cook,Y,1.0,Jacksonville Jaguars,1.0,0.5,0,0.5,0,0.5,0,63,3,97,33,Rain,Highmark,outdoors,turf,115.0,1.0,2.15,1.15
Z.Moss o0.5 rush_td+rec_td,BetWhatHappensLive,Cincinnati Bengals,z.moss,Y,1.0,Washington Commanders,1.0,0.5,0,0.5,0,0.5,0,70,0,71,67,Rain,Paycor,outdoors,turf,250.0,1.0,3.5,2.5
T.McLaurin o3.5 Recs,kylemurray03,Washington Commanders,t.mclaurin,Y,4.0,Cincinnati Bengals,0.0,0.5,0,0.5,0,0.5,0,70,5,79,67,Rain,Paycor,outdoors,turf,-142.0,1.42,2.42,1.0
B.Strange o2.5 Recs,PropBetGuy,Jacksonville Jaguars,b.strange,N,2.0,Buffalo Bills,0.0,1.0,1,1.0,1,1.0,1,63,3,90,29,Rain,Highmark,outdoors,turf,-128.0,1.28,2.28,1.0000000000000002
K.Shakir o3.5 Recs,PropBetGuy,Buffalo Bills,k.shakir,Y,6.0,Jacksonville Jaguars,1.0,0.5,0,0.5,0,0.5,0,63,3,97,33,Rain,Highmark,outdoors,turf,-121.0,1.21,2.21,1.0
B.Strange o2.5 Recs,Theotherbabs,Jacksonville Jaguars,b.strange,N,2.0,Buffalo Bills,0.0,1.0,1,1.0,1,1.0,1,63,3,97,33,Rain,Highmark,outdoors,turf,-190.0,2.0,3.052631578947368,1.052631578947368
G.Davis u3.5 Recs,PropBomb,Jacksonville Jaguars,g.davis,Y,2.0,Buffalo Bills,0.0,1.0,1,1.0,1,1.0,1,63,5,90,29,Rain,Highmark,outdoors,turf,-135.0,1.35,2.35,1.0
N.Brown o1.5 Recs,kylemurray03,Washington Commanders,n.brown,Y,3.0,Cincinnati Bengals,0.0,1.0,1,1.0,1,1.0,1,76,0,71,67,Rain,Paycor,outdoors,turf,-118.0,1.18,2.18,0.9999999999999998
K.Shakir o3.5 Recs,theprophunter0_,Buffalo Bills,k.shakir,Y,6.0,Jacksonville Jaguars,1.0,0.5,0,0.5,0,0.5,0,71,3,90,29,Overcast,Highmark,outdoors,turf,-130.0,1.3,2.3,0.9999999999999998
T.Lawrence u225.5 passing yards,Rotowire Prizepicks,Jacksonville Jaguars,t.lawrence,Y,178.0,Buffalo Bills,0.0,1.0,1,1.0,1,1.0,1,63,9,90,29,Rain,Highmark,outdoors,turf,100.0,1.5,3.0,1.5
J.Burrow o258.5 passing yards,Rotowire Sleeper,Cincinnati Bengals,j.burrow,Y,324.0,Washington Commanders,1.0,0.0,0,0.0,0,0.0,0,75,3,74,37,Rain,Paycor,outdoors,turf,100.0,1.5,3.0,1.5
J.Burrow o251.5 passing yards,Rotowire Sleeper,Cincinnati Bengals,j.burrow,Y,324.0,Washington Commanders,1.0,0.5,0,0.5,0,0.5,0,76,2,71,23,Rain,Paycor,outdoors,turf,100.0,1.5,3.0,1.5
C.Brown o9.5 Longest Rush,MillyProps,Cincinnati Bengals,c.brown,Y,16.0,Washington Commanders,1.0,0.5,0,0.5,0,0.5,0,76,0,70,67,Rain,Paycor,outdoors,turf,-120.0,0.5,0.9166666666666669,0.4166666666666667
T.McLaurin u21.5 Longest Reception,PropBetGuy,Washington Commanders,t.mclaurin,N,55.0,Cincinnati Bengals,0.0,1.0,1,1.0,1,1.0,1,76,0,70,67,Rain,Paycor,outdoors,turf,-111.0,1.11,2.1100000000000003,1.0000000000000002
J.Allen o6.5 Rush Att,Markus_Markets,Buffalo Bills,j.allen,N,6.0,Jacksonville Jaguars,1.0,0.5,0,0.5,0,0.5,0,63,3,97,33,Rain,Highmark,outdoors,turf,-114.0,1.0,1.8771929824561404,0.8771929824561404
